2468,Ashley Myers,30494.75,Concessions,14
2469,Matthew Huynh,37242.85,Concessions,14
2470,Jonathan Booth,32375.29,Concessions,14
2471,Courtney Molina,40151.17,Concessions,14
2472,Jose Nelson,33149.55,Concessions,14
2473,Joseph Robinson DDS,31846.51,Concessions,14
2474,Blake Hernandez,30340.04,Concessions,14
2475,Kerry Sims,47253.39,Concessions,14
2476,Nichole Lin,48898.37,Concessions,14
2477,Mr. John Holloway,49360.92,Concessions,14
2478,Robert Benton,34538.35,Concessions,14
2479,Mr. Kyle Montoya Jr.,30666.29,Concessions,14
2480,Charles Lane,41174.42,Concessions,14
2481,Brian Cox,45654.78,Concessions,14
2482,Wanda Sawyer,42313.04,Concessions,14
2483,Brent Nelson,49848.56,Concessions,14
2484,Christina Barrett,42492.93,Concessions,14
2485,Gary Hamilton,49127.06,Concessions,14
2486,Chad Turner,38835.33,Concessions,14
2487,Timothy Mcdonald,45746.63,Concessions,14
2488,Robert Alvarez,37566.66,Concessions,14
2489,Taylor Santiago,48582.29,Concessions,14
2490,Jill Mcdonald,34752.09,Concessions,14
2491,Lawrence Bishop,88764.34,Technical,14
2492,Linda Silva,90790.86,Technical,14
2493,Rachel Galloway,91050.7,Technical,14
2494,Erin Lane,93038.59,Technical,14
2495,Aaron Salazar,84360.34,Technical,14
2496,Alan Morris,92370.85,Technical,14
2497,Emily Harris,94025.13,Technical,14
2498,Marc Smith,80925.65,Technical,14
2499,Nathan Lindsey,80726.52,Technical,14
2500,Mr. Jordan Taylor MD,82116.33,Technical,14
2501,Diana Sanchez,46104.14,Groundskeeping,14
2502,Casey Hall,41531.91,Groundskeeping,14
2503,Renee Vazquez,42228.21,Groundskeeping,14
2504,Christina Reid,44765.04,Groundskeeping,14
2505,Jonathan Collins,48990.7,Groundskeeping,14
2506,Donna Daniels,56578.68,Groundskeeping,14
2507,Thomas Gonzales,43531.54,Groundskeeping,14
2508,Melissa Hanna,52614.04,Groundskeeping,14
2509,Jamie Kirk,49957.29,Groundskeeping,14
2510,Amanda Fuller,42586.83,Groundskeeping,14
2511,Brandon Lambert,51247.86,Groundskeeping,14
2512,David Lamb,40589.38,Groundskeeping,14
2513,Amy Spencer,50466.44,Groundskeeping,14
2514,James Mcintyre,56476.06,Groundskeeping,14
2515,Joseph Tyler,55931.79,Groundskeeping,14
2516,Emily Brown DVM,70335.79,Administration,14
2517,Joe Robinson,68227.82,Administration,14
2518,Scott Salazar,75856.68,Administration,14
2519,Kayla Anderson,77423.58,Administration,14
2520,Mitchell Lindsey,79709.1,Administration,14
2521,John Morales,90349.48,Referee,15
2522,Keith Barnes,79073.29,Referee,15
2523,John Alvarado,81267.99,Referee,15
2524,Tanner Fisher,55357.91,Announcer,15
2525,Alexandria Duncan,63439.79,Announcer,15
2526,Dr. Patricia Collins,267606.38,Doctor,15
2527,Dr. Joseph Russell,160662.81,Doctor,15
2528,Dr. Carmen Miller,245697.3,Doctor,15
2529,Dr. Natasha Hart,176285.57,Doctor,15
2530,Dr. Brenda Kemp,261723.45,Doctor,15
2531,Kristin Humphrey,57410.07,Security,15
2532,Danielle Kramer,65010.25,Security,15
2533,Heather Parker,65604.71,Security,15
2534,Erika Perkins,67353.24,Security,15
2535,Brittany Roy,40899.39,Security,15
2536,Emily Romero,49679.73,Security,15
2537,Donald Martin,45076.45,Security,15
2538,William Lee,68891.95,Security,15
2539,Kimberly Taylor,41860.12,Security,15
2540,Theresa Moore,67830.67,Security,15
2541,Jessica Baxter,49738.37,Security,15
2542,Chelsea Foster,66571.05,Security,15
2543,Maria Willis,68726.61,Security,15
2544,Isabella Watson,54808.36,Security,15
2545,Jasmine Carr,66561.55,Security,15
2546,Charles Cruz,41419.88,Security,15
2547,Jason Bell,53854.4,Security,15
2548,Wesley Sanders,59441.34,Security,15
2549,Alan Wolfe,62655.58,Security,15
2550,Donald Gill,51045.21,Security,15
2551,Frank Kim,48056.55,Security,15
2552,Wendy Vasquez,59296.47,Security,15
2553,Rachel Moore,48942.24,Security,15
2554,Amber Atkins,61656.85,Security,15
2555,Matthew Bradshaw,67535.74,Security,15
2556,Diane Sparks,67449.98,Security,15
2557,Hannah Harrington,48426.07,Security,15
2558,Chad Zuniga MD,69635.9,Security,15
2559,Christina Cervantes,56121.54,Security,15
2560,Randy Archer,67086.91,Security,15
2561,Curtis Young,56464.46,Security,15
2562,Larry Davis,62122.98,Security,15
2563,Sarah Elliott,48628.75,Security,15
2564,Luke Avila,40504.15,Security,15
2565,Rachel Price,63374.03,Security,15
2566,Erica Floyd,64045.28,Security,15
2567,Ronald Walker,57042.19,Security,15
2568,Nicole Wilson,48279.5,Security,15
2569,Steven Harvey,54362.1,Security,15
2570,Michael Chavez,67848.82,Security,15
2571,Leonard Johnson,45128.54,Concessions,15
2572,Christine Davis,41107.59,Concessions,15
2573,Benjamin Carpenter,44009.54,Concessions,15
2574,Joshua Williams,33201.44,Concessions,15
2575,Michael Burton,43433.98,Concessions,15
2576,Jill Solis,44853.03,Concessions,15
2577,Patrick Smith,30956.88,Concessions,15
2578,Thomas Frazier,47770.99,Concessions,15
2579,Latoya Obrien,37021.51,Concessions,15
2580,Daniel Woods,45846.15,Concessions,15
2581,Kristie Bryant,49069.98,Concessions,15
2582,Javier Moody,47561.2,Concessions,15
2583,Angela Banks,40491.33,Concessions,15
2584,Christopher Horn,46889.83,Concessions,15
2585,Kathleen Davidson,48855.64,Concessions,15
2586,Angela Martin,42039.81,Concessions,15
2587,Jose Cooper,37091.02,Concessions,15
2588,Juan Green,37811.45,Concessions,15
2589,Carrie Smith,33207.86,Concessions,15
2590,Daniel Mason,41597.42,Concessions,15
2591,Joel Lopez,35336.94,Concessions,15
2592,Christy Bentley,42769.47,Concessions,15
2593,Colin Johnson,35110.06,Concessions,15
2594,Michael Donaldson,30972.64,Concessions,15
2595,Calvin Sanders,41941.73,Concessions,15
2596,Rachael Fowler,45726.61,Concessions,15
2597,Robin Ryan,47280.74,Concessions,15
2598,Nicholas Jones,44979.41,Concessions,15
2599,Christina Brown,48447.08,Concessions,15
2600,Tiffany Chang,46434.91,Concessions,15
2601,Stephanie Alexander,32216.78,Concessions,15
2602,Charlotte Hayes,37207.97,Concessions,15
2603,Julie Smith,42061.31,Concessions,15
2604,Victoria Pope,44075.44,Concessions,15
2605,Jenna Gallagher,35422.72,Concessions,15
2606,Eric Hill,47162.38,Concessions,15
2607,Gwendolyn Saunders,32636.45,Concessions,15
2608,Sarah Day,34917.77,Concessions,15
2609,Spencer Phillips,49151.21,Concessions,15
2610,Debra Wilson,34925.68,Concessions,15
2611,Alexander Hall,47391.3,Concessions,15
2612,Cynthia Miller,48052.96,Concessions,15
2613,Jack Morales,49863.25,Concessions,15
2614,Juan White,46067.11,Concessions,15
2615,John Mcdonald,47176.18,Concessions,15
2616,Bernard Brown,32769.49,Concessions,15
2617,Leah Hall,37091.12,Concessions,15
2618,John Simmons,30668.23,Concessions,15
2619,Joshua Oneal,48415.26,Concessions,15
2620,Dr. Gregory Silva,41164.59,Concessions,15
2621,Patrick Walters,34891.85,Concessions,15
2622,Robert Carter,44310.69,Concessions,15
2623,Aaron White,33616.11,Concessions,15
2624,John Powers,47311.04,Concessions,15
2625,Aaron Stanley,44031.12,Concessions,15
2626,Julia Bautista,44576.19,Concessions,15
2627,Erica Reyes,39834.84,Concessions,15
2628,Dennis Coleman,31167.49,Concessions,15
2629,Jared Watson,43326.7,Concessions,15
2630,Marc Lopez,34639.33,Concessions,15
2631,Katie Wallace,49286.28,Concessions,15
2632,Christopher Harrison,31369.48,Concessions,15
2633,Joshua Chavez,39051.44,Concessions,15
2634,Nancy Bailey,45745.4,Concessions,15
2635,Sandra Cole,35000.5,Concessions,15
2636,Jennifer Benton,46752.62,Concessions,15
2637,Elizabeth Reynolds,37621.72,Concessions,15
2638,Ashley Gonzalez,45755.91,Concessions,15
2639,Stacey Norman,34282.61,Concessions,15
2640,Heather Villarreal,39168.87,Concessions,15
2641,Hannah Townsend,31130.75,Concessions,15
2642,Kelly Le DDS,31632.92,Concessions,15
2643,Cynthia Shaw,38213.54,Concessions,15
2644,Tiffany Brown,35599.98,Concessions,15
2645,Darlene Sanchez,32066.19,Concessions,15
2646,Raymond Castillo,30901.97,Concessions,15
2647,Cindy Schmidt,31389.55,Concessions,15
2648,David Evans,45918.3,Concessions,15
2649,Brandon Smith,44146.22,Concessions,15
2650,Melissa Cobb,43182.05,Concessions,15
2651,Danny Schneider,46166.02,Concessions,15
2652,Amanda Moran,33480.58,Concessions,15
2653,Francisco Stone,36122.47,Concessions,15
2654,Brittany Robinson,46793.32,Concessions,15
2655,Timothy Weeks,47816.62,Concessions,15
2656,John Graham,31233.71,Concessions,15
2657,Danielle Webb,33777.47,Concessions,15
2658,Matthew Richards,38812.46,Concessions,15
2659,Brian Jackson,42882.17,Concessions,15
2660,Karen Cohen,39593.68,Concessions,15
2661,Jennifer Mays,42614.37,Concessions,15
2662,Jessica Alexander,45733.32,Concessions,15
2663,Kim Johnson,45560.67,Concessions,15
2664,Rachel Vargas,34215.85,Concessions,15
2665,Joseph Wilkinson,38632.7,Concessions,15
2666,Ashley Woods,41985.65,Concessions,15
2667,Angel Chandler,34245.54,Concessions,15
2668,Dylan Watkins,46419.09,Concessions,15
2669,Jamie Anthony,35583.59,Concessions,15
2670,Barbara Acevedo,48156.24,Concessions,15
2671,Rhonda Jones,83791.57,Technical,15
2672,David Walker,87091.36,Technical,15
2673,Cheryl Key DVM,82856.31,Technical,15
2674,Daniel Lee,83449.75,Technical,15
2675,Crystal Lane,88475.06,Technical,15
2676,Caitlin Mcdaniel,81351.46,Technical,15
2677,Michael Martin,87334.02,Technical,15
2678,Gregg Robinson,80919.91,Technical,15
2679,James Page,81675.43,Technical,15
2680,Dawn Santiago,86164.81,Technical,15
2681,William Williamson,44578.56,Groundskeeping,15
2682,Shelly Walker,58534.25,Groundskeeping,15
2683,Kevin David,43531.92,Groundskeeping,15
2684,Andrew Bishop,51074.29,Groundskeeping,15
2685,Dr. William Sosa,51967.98,Groundskeeping,15
2686,Mr. Michael Cox Jr.,52013.37,Groundskeeping,15
2687,Jacqueline Elliott,47461.77,Groundskeeping,15
2688,Sandra Dyer,59988.82,Groundskeeping,15
2689,Kathy Nelson,42306.08,Groundskeeping,15
2690,Leonard Greene,55093.73,Groundskeeping,15
2691,Tony Jarvis,41481.45,Groundskeeping,15
2692,Laurie Lawrence,49216.24,Groundskeeping,15
2693,Terry Jones,54983.5,Groundskeeping,15
2694,Gary Tucker,53244.96,Groundskeeping,15
2695,William Johnson,49549.32,Groundskeeping,15
2696,Michael Burke,70319.38,Administration,15
2697,Nicholas Humphrey,83497.99,Administration,15
2698,Caroline Brennan,70576.48,Administration,15
2699,Scott Harper,75467.24,Administration,15
2700,Samantha Rowe,79461.6,Administration,15
2701,Toni Riley,99911.09,Referee,16
2702,Justin Marquez,84327.12,Referee,16
2703,Beth Ross,86978.03,Referee,16
2704,Victor Mcneil,60316.55,Announcer,16
2705,Diana Jones,51629.96,Announcer,16
2706,Dr. Trevor Pruitt,296498.67,Doctor,16
2707,Dr. Samuel Cantu,149491.68,Doctor,16
2708,Dr. Daniel Perez,187614.57,Doctor,16
2709,Dr. John Moore,144291.95,Doctor,16
2710,Dr. Joel Walsh,113744.44,Doctor,16
2711,Sharon Fernandez,45817.11,Security,16
2712,Peggy Gilbert,57195.08,Security,16
2713,Nicole Jackson,57538.7,Security,16
2714,Daniel Barnes,68976.25,Security,16
2715,Bradley Thomas,56923.3,Security,16
2716,Stacy Jones,41599.27,Security,16
2717,Scott Gibson,57991.26,Security,16
2718,Heather Lane,47414.46,Security,16
2719,Andrea Lin,47151.91,Security,16
2720,Megan Holder,68890.72,Security,16
2721,John Martinez,49303.93,Security,16
2722,Jamie Terry,60962.63,Security,16
2723,Regina Hughes,64052.03,Security,16
2724,Jason Miller,41519.8,Security,16
2725,Christopher Smith,61201.35,Security,16
2726,Sarah Hensley,42704.11,Security,16
2727,Jonathan Evans,54577.45,Security,16
2728,Walter Smith,41510.36,Security,16
2729,Emily Norris,61278.52,Security,16
2730,Julie Goodwin,63539.59,Security,16
2731,Sarah Newton,63291.83,Security,16
2732,Jennifer Smith,54054.98,Security,16
2733,Brittany Baker MD,65438.68,Security,16
2734,Seth Acosta,62428.86,Security,16
2735,Victoria Hughes,66372.9,Security,16
2736,Mrs. Stacey Stewart,41686.07,Security,16
2737,Hunter Williamson,57881.2,Security,16
2738,Ryan Ellis,50323.17,Security,16
2739,Jeffrey Johnson,60089.72,Security,16
2740,Eric Reynolds,54392.4,Security,16
2741,Brandy Daniels,43589.03,Security,16
2742,Lindsey Daugherty,68920.17,Security,16
2743,Caleb Gutierrez,69450.56,Security,16
2744,Dr. Johnny Norton,48746.54,Security,16
2745,Cynthia Green,62074.68,Security,16
2746,Melissa Klein,58798.16,Security,16
2747,Samuel Smith,45625.17,Security,16
2748,Frank Medina,59597.88,Security,16
2749,Katie Nolan,48290.94,Security,16
2750,Patricia Shah,58759.74,Security,16
2751,Lori Smith DDS,37023.02,Concessions,16
2752,Alejandro Ray,47576.35,Concessions,16
2753,Samantha Webster,33769.1,Concessions,16
2754,Joshua Hernandez,36007.02,Concessions,16
2755,John Parker,36812.05,Concessions,16
2756,James Jackson,34321.0,Concessions,16
2757,Amanda Allen,35508.04,Concessions,16
2758,David Brown,47715.89,Concessions,16
2759,Jennifer Curtis,30163.46,Concessions,16
2760,Scott Patterson,30240.83,Concessions,16
2761,Patrick Martinez,43630.4,Concessions,16
2762,Kristin Sims,37203.45,Concessions,16
2763,Ashley Miller,44405.1,Concessions,16
2764,Morgan Curtis,43087.82,Concessions,16
2765,Kristen Warner,42453.14,Concessions,16
2766,Juan White,48265.71,Concessions,16
2767,Jason Davis,36042.01,Concessions,16
2768,Kyle Perry,30251.45,Concessions,16
2769,Robert Moyer,31689.97,Concessions,16
2770,Claudia Harrison,35426.32,Concessions,16
2771,Kari Tucker,41342.04,Concessions,16
2772,Amanda Sanchez,49705.36,Concessions,16
2773,Daniel Huff,37875.18,Concessions,16
2774,Matthew Richard,42050.02,Concessions,16
2775,Cathy Willis,47162.8,Concessions,16
2776,Lisa Grimes,47247.24,Concessions,16
2777,Andrew Roberts,33285.44,Concessions,16
2778,Nicholas Case,30322.92,Concessions,16
2779,Christopher Page,39244.5,Concessions,16
2780,Laura Martin,38172.76,Concessions,16
2781,William Brady,48513.14,Concessions,16
2782,Jack Garcia,39536.56,Concessions,16
2783,Justin Thompson,41212.11,Concessions,16
2784,Rodney Huffman,36658.52,Concessions,16
2785,Steven Rogers,37503.59,Concessions,16
2786,Gregory Murphy,34679.43,Concessions,16
2787,Ana Francis,40732.44,Concessions,16
2788,Alexandra Goodman,35691.26,Concessions,16
2789,Janet Hernandez,47363.72,Concessions,16
2790,Nicholas Barnes,33454.1,Concessions,16
2791,Emily Craig,40841.06,Concessions,16
2792,Kenneth Ruiz MD,42482.58,Concessions,16
2793,Joshua Perez MD,44704.98,Concessions,16
2794,Kevin Johnson Jr.,49036.0,Concessions,16
2795,Kayla Craig,41069.74,Concessions,16
2796,Richard Harris,39517.15,Concessions,16
2797,Steven White,41051.57,Concessions,16
2798,Samantha Mccoy,47731.34,Concessions,16
2799,Russell Steele,31599.46,Concessions,16
2800,Teresa Wade,46063.93,Concessions,16
2801,Kendra Steele,40803.52,Concessions,16
2802,Alfred Allen,36476.62,Concessions,16
2803,Lisa Taylor,34303.18,Concessions,16
2804,Janice Li,30737.71,Concessions,16
2805,Jonathan Carlson,35205.67,Concessions,16
2806,Deborah Rogers,30360.22,Concessions,16
2807,Jordan Collins,41325.99,Concessions,16
2808,Mary Norton,46243.7,Concessions,16
2809,Gwendolyn Moore,33592.75,Concessions,16
2810,Rebekah Gutierrez,38816.48,Concessions,16
2811,Michael Turner,41280.46,Concessions,16
2812,Mark Norton,42528.6,Concessions,16
2813,Caitlin Coleman,45102.14,Concessions,16
2814,Summer Berry,44619.64,Concessions,16
2815,Dalton Torres,44490.31,Concessions,16
2816,Tommy Rodriguez,39972.71,Concessions,16
2817,Thomas Hammond,42778.67,Concessions,16
2818,Molly Lee,33308.63,Concessions,16
2819,Cheryl Parker,41875.05,Concessions,16
2820,Crystal Robertson,48707.43,Concessions,16
2821,Gregory Petersen,43038.2,Concessions,16
2822,Curtis Walker,33432.22,Concessions,16
2823,Cynthia Marshall,30175.16,Concessions,16
2824,David Howard,48766.86,Concessions,16
2825,Sheila Powell,40535.0,Concessions,16
2826,Catherine Brown,41814.3,Concessions,16
2827,Sandra Burns,45241.51,Concessions,16
2828,Vanessa Cannon,40178.83,Concessions,16
2829,Marc Vasquez,44079.68,Concessions,16
2830,Tracy Ortiz,41661.98,Concessions,16
2831,Ian Hopkins,39140.35,Concessions,16
2832,Susan Schwartz,49236.26,Concessions,16
2833,Joseph Lin,30145.48,Concessions,16
2834,William Brown,49727.23,Concessions,16
2835,Debbie Rodriguez,39951.61,Concessions,16
2836,Kristen Williams,46389.09,Concessions,16
2837,John Green,40836.16,Concessions,16
2838,Erin Garcia,44089.73,Concessions,16
2839,Devon Hammond,46722.84,Concessions,16
2840,Jessica Mills,42868.51,Concessions,16
2841,Shari Lopez,31800.06,Concessions,16
2842,Nathan Hall,45422.36,Concessions,16
2843,Ralph Martinez,35816.78,Concessions,16
2844,Robert Black,48443.96,Concessions,16
2845,Diane Fisher,31007.91,Concessions,16
2846,Jimmy Wright,36118.66,Concessions,16
2847,Karen Nelson,40991.08,Concessions,16
2848,Ashley Brown,49387.95,Concessions,16
2849,Joseph King,36594.98,Concessions,16
2850,Cory Tran,35245.07,Concessions,16
2851,Jeffrey Jones,90620.47,Technical,16
2852,Stephanie Stone,81651.63,Technical,16
2853,John Gomez,88986.78,Technical,16
2854,Anne Hill,84268.97,Technical,16
2855,Katrina Ellis,93818.55,Technical,16
2856,Bradley Harris,82262.27,Technical,16
2857,Lisa King,94191.01,Technical,16
2858,Jennifer Rivera,81637.1,Technical,16
2859,Brian Walker,93260.48,Technical,16
2860,Matthew Sanchez,87600.22,Technical,16
2861,Mary Rose,44750.41,Groundskeeping,16
2862,Ronald Perez,59118.61,Groundskeeping,16
2863,David Richardson,59828.18,Groundskeeping,16
2864,Kelly Smith,42834.04,Groundskeeping,16
2865,Katherine Bush,55594.33,Groundskeeping,16
2866,Jennifer Bright,58098.76,Groundskeeping,16
2867,Andrew Anderson,52806.62,Groundskeeping,16
2868,Larry Cantu,55794.49,Groundskeeping,16
2869,Michael Jones,47744.22,Groundskeeping,16
2870,Shaun Villegas,41484.55,Groundskeeping,16
2871,Lori Carney,50991.81,Groundskeeping,16
2872,Eric Bauer,53908.24,Groundskeeping,16
2873,Michael Perry,42850.66,Groundskeeping,16
2874,Scott Higgins,53269.06,Groundskeeping,16
2875,John Carter,48029.41,Groundskeeping,16
2876,Catherine Lowe,81773.86,Administration,16
2877,Charles Carrillo,71942.88,Administration,16
2878,Ricky Wilson,76887.38,Administration,16
2879,Paul Carr,69463.06,Administration,16
2880,Jessica Brown,74141.67,Administration,16
2881,Marisa Ellis,84567.77,Referee,17
2882,Melanie Miller,78987.82,Referee,17
2883,Tonya Downs,95197.39,Referee,17
2884,Timothy Nielsen,64347.92,Announcer,17
2885,Michael Allen,55533.71,Announcer,17
2886,Dr. Nathan Morris,101703.67,Doctor,17
2887,Dr. Collin Woods,241991.76,Doctor,17
2888,Dr. Billy James,214590.59,Doctor,17
2889,Dr. Brandon Ellis,153104.72,Doctor,17
2890,Dr. Nicholas Schultz,280054.24,Doctor,17
2891,Christy Nelson,56841.38,Security,17
2892,Taylor Davis,43195.08,Security,17
2893,Connor Harrison,46449.31,Security,17
2894,Ashley Casey,61820.99,Security,17
2895,Kathryn Mcintosh,53425.04,Security,17
2896,Rachel Tucker,55154.49,Security,17
2897,Katherine Wallace,40495.49,Security,17
2898,Norman Chaney,66820.78,Security,17
2899,Terry Nguyen,52707.53,Security,17
2900,Krystal Jimenez,53037.07,Security,17
2901,Justin Welch,59668.36,Security,17
2902,Elizabeth Thomas,68178.76,Security,17
2903,Chad Austin,69569.0,Security,17
2904,Heather Madden,68691.19,Security,17
2905,Robert Ashley,40623.31,Security,17
2906,Holly Lynch,43801.12,Security,17
2907,Brendan Olson,57763.89,Security,17
2908,Kayla Turner,62594.43,Security,17
2909,Madison Thompson,60054.45,Security,17
2910,Lisa Hughes,54139.57,Security,17
2911,Christopher Rodriguez,67812.24,Security,17
2912,Adam Fox,48525.11,Security,17
2913,Donald Green,47686.31,Security,17
2914,Samuel Smith,69648.68,Security,17
2915,Becky Johnston,43076.68,Security,17
2916,Maurice Joseph,45292.73,Security,17
2917,Laura Atkins,68916.67,Security,17
2918,John Daniels,60422.04,Security,17
2919,Rachel Willis,61283.51,Security,17
2920,Robert Leblanc,41906.94,Security,17
2921,Jerry Willis,52064.55,Security,17
2922,John Fowler,69034.99,Security,17
2923,Kyle Delgado,56792.85,Security,17
2924,Joshua Myers,65541.8,Security,17
2925,Maria Kelley,40629.34,Security,17
2926,Brandi Alexander,68213.57,Security,17
2927,Robert Gonzalez,55264.63,Security,17
2928,Kimberly Clark,56594.37,Security,17
2929,Samantha Jackson,60811.66,Security,17
2930,Ashley Lopez,50090.02,Security,17
2931,Scott Carlson,45302.29,Concessions,17
2932,Jennifer Wallace,48342.01,Concessions,17
2933,Vincent Harmon,33537.65,Concessions,17
2934,Michael Rivera,45926.77,Concessions,17
2935,Brenda Hart,46872.41,Concessions,17
2936,Stephanie Ray,45837.86,Concessions,17
2937,Ronnie Fletcher,48636.61,Concessions,17
2938,Mr. Robert Todd,48167.99,Concessions,17
2939,Linda Franco,32326.25,Concessions,17
2940,Scott Knight,41415.11,Concessions,17
2941,Andrea Fisher MD,32183.38,Concessions,17
2942,Richard Coleman,41944.48,Concessions,17
2943,Marissa Carlson,48222.88,Concessions,17
2944,Melissa Bell,30837.24,Concessions,17
2945,Christopher Hunter,40793.02,Concessions,17
2946,Ashley Hoffman,40489.25,Concessions,17
2947,Timothy Herman,39772.11,Concessions,17
2948,Larry Riley,48624.54,Concessions,17
2949,Amber Walton,36769.89,Concessions,17
2950,Eric Williams,44750.31,Concessions,17
2951,Thomas Vazquez,47032.04,Concessions,17
2952,Jonathan Campbell,44833.62,Concessions,17
2953,Mr. Logan Roberts,45780.16,Concessions,17
2954,Kelly Whitney,40843.12,Concessions,17
2955,Evan Wallace,32820.21,Concessions,17
2956,Daniel Rodriguez,36382.78,Concessions,17
2957,Jeffrey Short,49855.0,Concessions,17
2958,Jenna Lopez,47896.43,Concessions,17
2959,Emma Kelley,40492.96,Concessions,17
2960,Jennifer Franklin,35867.44,Concessions,17
2961,Cheryl Wilson,42682.98,Concessions,17
2962,Anthony Goodwin,33369.3,Concessions,17
2963,Kaitlin Gibson,48163.41,Concessions,17
2964,Teresa White,48646.15,Concessions,17
2965,David Rodriguez,44436.66,Concessions,17
2966,Kevin Rodriguez,41458.13,Concessions,17
2967,Mrs. Kathy Cortez,41776.09,Concessions,17
2968,Margaret Brown,37082.56,Concessions,17
2969,Justin Russo,45965.95,Concessions,17
2970,Chris Reynolds,31352.32,Concessions,17
2971,Scott Nunez,35622.78,Concessions,17
2972,Richard Carroll,34092.75,Concessions,17
2973,Emily Macias,36339.1,Concessions,17
2974,Cody Martinez,35685.4,Concessions,17
2975,Kristine Willis,42978.08,Concessions,17
2976,Charles Newton,36470.99,Concessions,17
2977,Carolyn Howard,31127.8,Concessions,17
2978,Mary Anderson,38095.7,Concessions,17
2979,James Hudson,49954.14,Concessions,17
2980,Caroline Vazquez,34472.35,Concessions,17
2981,Cody Obrien,46263.21,Concessions,17
2982,Charles Jackson,42752.72,Concessions,17
2983,Michael Parsons,40481.22,Concessions,17
2984,Philip Sullivan,45212.77,Concessions,17
2985,Marissa Lewis,39209.66,Concessions,17
2986,Mr. Dustin Lee,30153.3,Concessions,17
2987,Alexander Taylor,39948.13,Concessions,17
2988,Ian Rosales,35252.22,Concessions,17
2989,Suzanne Griffith,36594.62,Concessions,17
2990,Chloe Brown,48488.93,Concessions,17
2991,Gloria Perez,41119.75,Concessions,17
2992,Jeremy Neal,46223.63,Concessions,17
2993,Ruth Smith,32124.43,Concessions,17
2994,Christina Shaffer,47663.11,Concessions,17
2995,Mr. Benjamin Martin,42103.84,Concessions,17
2996,Todd Butler,34714.13,Concessions,17
2997,Ariel Kelly,33571.64,Concessions,17
2998,Hayden Lyons,32454.06,Concessions,17
2999,Mark Reed,42799.79,Concessions,17
3000,Whitney Osborne,39403.27,Concessions,17
3001,Angela Nguyen,31495.71,Concessions,17
3002,Ana Rose,32398.92,Concessions,17
3003,Heather Simpson,33633.75,Concessions,17
3004,Randy Heath,34444.45,Concessions,17
3005,Jason Alexander,31331.59,Concessions,17
3006,Nicole Gardner,37208.62,Concessions,17
3007,Becky Edwards,38589.41,Concessions,17
3008,Paul Adams,37123.78,Concessions,17
3009,Jeremy Jenkins,38436.56,Concessions,17
3010,Lori Scott,38360.63,Concessions,17
3011,Barbara Wells,33747.63,Concessions,17
3012,Jesse Collins MD,39126.92,Concessions,17
3013,Jessica Berg,34534.43,Concessions,17
3014,Miranda Kelly,43634.14,Concessions,17
3015,Veronica Lewis,37476.72,Concessions,17
3016,Angela Rangel,40522.47,Concessions,17
3017,Michael Schmidt,43720.48,Concessions,17
3018,Betty Fisher,37017.34,Concessions,17
3019,Latasha Buck,34766.46,Concessions,17
3020,James Thomas,49856.61,Concessions,17
3021,Nicole Garcia,30060.76,Concessions,17
3022,Mr. Christopher Graves DDS,36516.4,Concessions,17
3023,George Welch,49090.37,Concessions,17
3024,Melissa Burke,48922.18,Concessions,17
3025,David King,44015.26,Concessions,17
3026,Traci White,42412.34,Concessions,17
3027,Lisa Hudson,35935.25,Concessions,17
3028,Darryl Cook,38666.46,Concessions,17
3029,Scott Zimmerman,42008.92,Concessions,17
3030,Edward Williams,35698.25,Concessions,17
3031,Martin Daniels,83847.68,Technical,17
3032,Donald Salas,82207.11,Technical,17
3033,Michael Hart,86448.63,Technical,17
3034,Charles Guerra,84628.09,Technical,17
3035,Wendy Navarro,92506.42,Technical,17
3036,Brandon Newton,92588.5,Technical,17
3037,James Williams,83092.85,Technical,17
3038,Kyle Bush,84692.74,Technical,17
3039,Paul Parrish,86980.05,Technical,17
3040,Sean Quinn,82696.1,Technical,17
3041,Jonathan Alvarez,48874.31,Groundskeeping,17
3042,Megan Cross,50627.19,Groundskeeping,17
3043,Michael Andrews,54137.74,Groundskeeping,17
3044,Lisa White,55855.92,Groundskeeping,17
3045,Ryan Young,52021.86,Groundskeeping,17
3046,William Patel,46155.91,Groundskeeping,17
3047,Christopher Good,47052.73,Groundskeeping,17
3048,David Saunders,40298.01,Groundskeeping,17
3049,Kimberly Walton,44311.34,Groundskeeping,17
3050,Danny Schneider,57627.01,Groundskeeping,17
3051,Matthew Garcia,43804.29,Groundskeeping,17
3052,Kelly Chapman,56902.39,Groundskeeping,17
3053,Kelli Mccall,50085.48,Groundskeeping,17
3054,Andrew Williams,40502.38,Groundskeeping,17
3055,Nancy Pierce,54862.45,Groundskeeping,17
3056,Paul Williams,82787.19,Administration,17
3057,Michelle Levine,80779.03,Administration,17
3058,Vincent Yu,82693.84,Administration,17
3059,Lindsey Rich,76690.37,Administration,17
3060,Paul Williams,69034.55,Administration,17
3061,Kevin Daniels,94389.83,Referee,18
3062,Colleen Riley MD,99414.15,Referee,18
3063,Kayla Green,83263.02,Referee,18
3064,Michael Ellis,51457.16,Announcer,18
3065,Mikayla Petersen,56232.42,Announcer,18
3066,Dr. Mr. Robert Lewis,129834.15,Doctor,18
3067,Dr. Roger Anderson,284971.08,Doctor,18
3068,Dr. Andrea Shields,149366.16,Doctor,18
